source_file,row,name,city,category,website,lat_field,lon_field,pair_example,delete,reason
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,3,2BK arkitekter,Stockholm,architectural_designer,http://www.2bka.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,4,300kg konst,Stockholm,arts_and_crafts,https://www.300kg.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,6,A Typo Gallery,Stockholm,art_gallery,https://www.instagram.com/atypogallery/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,7,A6sound,Stockholm,music_production,http://a6sound.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,8,ABBA The Museum,Stockholm,art_museum,https://www.abbathemuseum.com/en,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,9,ABBA The Museum Stockholm,Stockholm,museum,https://abbathemuseum.com/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,10,Above Gallery,Stockholm,art_gallery,http://www.abovegallery.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,11,Abstrakt Konst,Stockholm,art_gallery,http://www.abstraktkonst.com/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,12,Accelerator,Stockholm,art_gallery,http://www.acceleratorsu.art/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,13,Actors Studio Stockholm,Stockholm,theatre,http://www.actorsstudiostockholm.com/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,14,Aderton Antikvariat,Stockholm,bookstore,http://www.aderton.se,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,15,Afrika Jazz Club,Stockholm,jazz_and_blues,https://www.facebook.com/AfrikaJazzClub/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,16,AG arkitekter,Stockholm,architectural_designer,http://www.agarkitekter.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,17,Ahlgren Edblom Olsson Wiklander Arkitekter,Stockholm,architectural_designer,http://www.aeow.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,18,Ahlqvist & Almqvist Arkitekter,Stockholm,architectural_designer,http://www.ahlqvist-almqvist.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,19,Ahrbom Arkitektkontor,Stockholm,architectural_designer,http://www.aop.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,20,AIX Arkitekter,Stockholm,architectural_designer,http://www.aix.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,21,AJ Studio & Gallery,Stockholm,art_gallery,http://www.ajstudioandgallery.com/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,22,Aktivitetshuset Tuben,Stockholm,community_services_non_profits,https://Ingen webbplats,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,23,Albert France-Lanord Architects,Stockholm,architectural_designer,http://www.af-la.com/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,24,Alexander Bitar History,Stockholm,art_gallery,http://www.AlexanderBitarHistory.com/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,25,Alhanko Academy of Ballet,Stockholm,dance_school,https://alhankoballet.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,26,ALIS - Administration av Litterära rättigheter I Sverige,Stockholm,community_services_non_profits,http://alis.org/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,27,All Things Live Sweden,Stockholm,theatrical_productions,https://allthingslive.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,28,AllArtNow,Stockholm,art_gallery,http://www.allartnow.com/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,29,Alma Arkitekter,Stockholm,architectural_designer,http://www.almaarkitekter.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,30,AloCubano Dance School,Stockholm,dance_school,http://www.alocubano.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,31,Altersten Art Connection,Stockholm,art_gallery,http://www.alterstenart.com/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,32,Alviks Kulturhus,Stockholm,community_center,http://www.alvikskulturhus.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,33,Alvikstorpet,Stockholm,arts_and_crafts,https://alvikstorpet.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,34,Andetag,Stockholm,art_museum,http://andetag.museum/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,35,Andra Jazz,Stockholm,music_and_dvd_store,http://Andrajazz.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,36,Andreas Martin-Löf Arkitekter,Stockholm,architectural_designer,https://www.amlstudios.com/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,37,Andréhn-Schiptjenko,Stockholm,art_gallery,http://www.andrehn-schiptjenko.com/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,38,Anna Bohman Gallery,Stockholm,art_gallery,https://www.annabohmangallery.com/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,39,Anna Lindh Biblioteket,Stockholm,library,http://www.annalindhbiblioteket.se,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,40,Anna Lindhagens museum,Stockholm,museum,http://wp.stigbergetsborgarrum.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,41,Anna Schröder Kisel Keramik,Stockholm,arts_and_crafts,http://www.kiselkeramik.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,42,Annexet,Stockholm,music_venue,https://www.stockholmlive.com/vara-arenor/annexet,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,43,Antikvariat August,Stockholm,bookstore,http://www.antikvariataugust.se,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,44,Antikvariat GodBok,Stockholm,bookstore,http://www.bokborsen.se/?storeid=4127,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,45,Antikvariat Hundörat,Stockholm,bookstore,http://www.hundorat.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,46,Antikvariat Morris,Stockholm,bookstore,http://www.antikvariatmorris.com/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,47,Antikvariat Strix,Stockholm,bookstore,https://Ingen webbplats,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,48,Antikvariat Verklighetsflykt,Stockholm,bookstore,https://Ingen webbplats,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,49,Antonucci smycken,Stockholm,arts_and_crafts,https://www.instagram.com/antonuccismycken/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,50,Apotekarsocieteten,Stockholm,museum,https://apotekarsocieteten.museum/museisamlingar-och-bibliotek/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,51,Appell Arkitektkontor,Stockholm,architectural_designer,http://www.appellarkitektkontor.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,52,APU Network,Stockholm,community_services_non_profits,http://www.apunetwork.net/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,53,Arameiska-Syrianska Föreningen i Norsborg,Stockholm,community_services_non_profits,http://www.sauf.nu/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,54,Arbetarnas Bildningsforbund,Stockholm,community_services_non_profits,http://www.abf.se,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,55,Archus,Stockholm,architectural_designer,http://www.archus.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,56,Arcobaleno Musikskola-Music School,Stockholm,community_services_non_profits,http://www.arcobaleno.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,57,Arenagruppen,Stockholm,community_services_non_profits,http://www.arenagruppen.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,58,Arenaslöjd,Stockholm,circus,https://scenkonstportalen.riksteatern.se/produktion/14083,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,59,Argo Arkitekter,Stockholm,architectural_designer,http://www.argoarkitekter.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,60,Ariels Skugga,Stockholm,theatre,https://magictheatrecompany.com/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,61,ArkDes,Stockholm,museum,http://www.arkdes.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,62,"Arkitekt Mats Åstedt, sar/msa",Stockholm,architectural_designer,https://www.houzz.se/experter/arkitekter/mats-aastedt-arkitekt-sar-msa-pfvwse-pf~312468870,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,63,Arkitekterna Krook & Tjäder,Stockholm,architectural_designer,http://www.krook.tjader.se,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,64,Arkitekturfabriken,Stockholm,architectural_designer,http://arkitekturfabriken.eu/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,65,Arkitekturmuseet,Stockholm,art_museum,http://www.arkdes.se,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,66,ARKIVIST Group,Stockholm,architect,https://www.arkivist.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,67,Arkivist Group AB,Stockholm,architectural_designer,http://www.arkivist.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,68,Armémuseum,Stockholm,museum,http://www.armemuseum.se,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,69,Armémuseum,Stockholm,museum,https://armemuseum.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,70,Arranging Things,Stockholm,arts_and_crafts,http://arrangingthings.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,71,Art & Form,Stockholm,art_gallery,http://www.artoform.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,72,ART 3K,Stockholm,art_gallery,https://art3k.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,73,Art Of Tibet,Stockholm,arts_and_crafts,http://www.artoftibet.com/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,74,Art On Glass - Peter Ahlén,Stockholm,architectural_designer,http://www.artonglass.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,75,Arts & Hearts,Stockholm,community_services_non_profits,http://www.artsandhearts.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,76,Artsight Galleri Stockholm,Stockholm,art_gallery,https://galleriartsight.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,77,Artten Gallery Stockholm,Stockholm,art_gallery,https://artten.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,78,Arwidssonstiftelsen,Stockholm,community_services_non_profits,http://arwidssonstiftelsen.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,79,Ascape,Stockholm,architectural_designer,http://www.ascape.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,80,Askhagen Arkitektkontor,Stockholm,architectural_designer,https://www.askhagen.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,81,Aspuddens Bibliotek,Stockholm,library,http://biblioteket.stockholm.se/bibliotek/aspuddens-bibliotek,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,82,Assitej Sverige,Stockholm,community_services_non_profits,http://www.assitej.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,83,Astha,Stockholm,art_gallery,https://www.instagram.com/asthasatelje,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,84,Astrid Lindgrens hem,Stockholm,museum,https://www.astridlindgrenshem.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,85,AT-studio.se,Stockholm,architectural_designer,http://At-studio.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,86,Atelier för Per Söderberg arkitektstudio & No Early Birds möbelkollektion,Stockholm,architectural_designer,http://www.noearlybirds.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,87,Ateljé & Galleri Bollhustäppan,Stockholm,art_gallery,https://www.instagram.com/galleri_bollhustappan/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,88,Ateljé 89,Stockholm,art_gallery,https://atelje89.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,89,Ateljé Avant,Stockholm,art_gallery,https://ateljeavant.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,90,Ateljé Blå Kråkan,Stockholm,art_gallery,https://www.facebook.com/krakfotkeramik,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,91,Atelje Catellani AB,Stockholm,art_restoration,http://www.ateljecatellani.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,92,Ateljé KB75,Stockholm,art_gallery,https://www.kb75.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,93,Atelje Zedendahl,Stockholm,art_gallery,https://www.instagram.com/zedendahl/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,94,Ateljeforeningen Arsta Gamla Skola,Stockholm,art_gallery,https://www.ateljehusen.se/husen/ateljeforeningen-arsta-gamla-skola,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,95,Ateljégruppen Sofiamålarna,Stockholm,community_services_non_profits,http://www.sofiamalarna.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,96,"Ateljén Själagårdsgatan 21, Gamla Stan",Stockholm,art_gallery,https://www.instagram.com/hagstromberghgamlastan/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,97,Atlant Arkitekter,Stockholm,architect,https://www.atlantarkitekter.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,98,Atlantis Metronome,Stockholm,music_production,http://www.atlantisstudios.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,99,Avicii Experience,Stockholm,museum,http://www.aviciiexperience.com/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,100,Bacchi Syre,Stockholm,community_center,https://www.bacchisyre.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,101,Backhans & Ed Arkitekter,Stockholm,architectural_designer,https://www.backhansed.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,102,Bagarmossens Folkets Hus,Stockholm,community_center,http://www.bagisfh.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,103,Bahá'í-förlaget,Stockholm,bookstore,http://www.bahaiforlaget.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,104,Bajenkonst,Stockholm,arts_and_entertainment,http://www.bajenkonst.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,105,Balett Fitness - Barre á terre,Stockholm,dance_school,http://www.flamencocenter.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,106,Balettakademien,Stockholm,dance_school,http://www.balettakademien.se/stockholm,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,107,Balettcentrum Stockholm,Stockholm,dance_school,http://balettcentrum.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,108,Ballroom,Stockholm,dance_club,http://www.berns.se,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,109,Banan-Kompaniet,Stockholm,cultural_center,http://www.banan-kompaniet.se,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,110,Barnbolaget,Stockholm,bookstore,http://barnbolaget.net/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,111,Barnens bokbuss,Stockholm,library,https://biblioteket.stockholm.se/bibliotek/barnens-bokbuss,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,112,Barnens Underjordiska Scen,Stockholm,theatre,http://www.underjordiska.com/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,113,BAS Bandhagen,Stockholm,music_venue,https://Ingen webbplats,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,114,BASE23 - Stockholm Dance Academy,Stockholm,dance_school,http://base23.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,115,BAU,Stockholm,architectural_designer,http://www.bau.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,116,Belatchew,Stockholm,architectural_designer,http://www.belatchew.com/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,117,Belenius,Stockholm,art_gallery,http://www.belenius.com/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,118,BellevueFarm,Stockholm,community_services_non_profits,http://www.bellevuefarm.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,119,Bellmanhuset,Stockholm,museum,http://www.bellmanhuset.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,120,Bellmanmuséet,Stockholm,museum,http://www.storahenriksvik.se/bellmanmuseet,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,121,Bengaliska moskén - Islamiska Kulturföreningen - বাংলাদেশ কেন্দ্রীয় মসজিদ,Stockholm,community_services_non_profits,https://Ingen webbplats,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,122,Berg Gallery,Stockholm,art_gallery,http://www.berggallery.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,123,Bergagalleriet,Stockholm,art_gallery,https://bergagalleriet.wordpress.com/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,124,BergerBerger,Stockholm,art_museum,http://www.bergerberger.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,125,Bergkrantz Arkitekter,Stockholm,architectural_designer,http://www.bergkrantz.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,126,Berglund Arkitekter,Stockholm,architect,http://berglundarkitekter.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,127,Bergmans Sthlm,Stockholm,dance_club,http://www.bergmanssthlm.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,128,Bergrummet,Stockholm,history_museum,https://www.varldskulturmuseerna.se/utstallningar/bergrummet,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,129,Bernadottebiblioteket,Stockholm,library,https://www.kungligaslotten.se/english/articles-movies-360/the-royal-palace/2018-04-13-the-bernadotte-library.html,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,130,Berättarministeriet,Stockholm,community_services_non_profits,https://www.linkedin.com/company/berättarministeriet/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,131,Berättarnas Torg,Stockholm,arts_and_entertainment,http://www.berattarnastorg.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,132,Best before collective,Stockholm,art_gallery,https://bestbeforecollective.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,133,Bibblerian,Stockholm,library,https://biblioteket.stockholm.se/bibliotek/hasselby-gards-bibliotek,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,134,Biblioteket Sophiahemmet Högskola,Stockholm,library,https://www.shh.se/sv/bibliotek/hem/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,135,"Biblioteket, Fältöversten",Stockholm,library,https://biblioteket.stockholm.se/bibliotek/ostermalms-bibliotek,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,136,Bifrostorden Logen 8 Manheim,Stockholm,community_services_non_profits,http://www.bifrostorden.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,137,Bildupphovsrätt i Sverige,Stockholm,community_services_non_profits,http://www.bildupphovsratt.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,138,Bio Aspen,Stockholm,cinema,http://bioaspen.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,139,Bio Fågel Blå 1926,Stockholm,cinema,http://www.biofagelbla.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,140,Bio Kaskad,Stockholm,cinema,http://www.biokaskad.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,141,Bio Kontrast Årsta,Stockholm,cinema,http://arstafolketshus.org/?page_id=25,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,142,Bio Rio,Stockholm,cinema,http://biorio.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,143,Bio Rågsved,Stockholm,cinema,https://Ingen webbplats,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,144,Bio Skandia,Stockholm,cinema,https://bioskandia.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,145,Bio Victor,Stockholm,cinema,https://Ingen webbplats,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,146,Biocafé Tellus,Stockholm,cinema,http://www.tellusbio.nu,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,147,Biograf Reflexen,Stockholm,cinema,http://www.reflexen.nu/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,148,Biograf Sture,Stockholm,cinema,http://www.biosture.se,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,149,Biografcentralen,Stockholm,cinema,http://www.biografcentralen.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,150,Björkhagens Bibliotek,Stockholm,library,https://biblioteket.stockholm.se/bibliotek/bjorkhagens-bibliotek,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,151,Björkholmen Gallery,Stockholm,art_gallery,http://www.bjorkholmengallery.com/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,152,Blank Arkitekter,Stockholm,architectural_designer,http://www.blankark.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,153,Blockmakarens hus,Stockholm,museum,https://stadsmuseet.stockholm/historiska-rum/blockmakarens-hus-1917/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,154,Blomsterdalens Hyresgästförening,Stockholm,community_services_non_profits,https://Ingen webbplats,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,155,Blomsterfonden,Stockholm,community_services_non_profits,http://www.blomsterfonden.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,156,Blue House Jazz Orchestra,Stockholm,theatre,http://www.konserthuset.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,157,Blueheart Project,Stockholm,community_services_non_profits,https://blueheart.center/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,158,Bluesjammet,Stockholm,jazz_and_blues,https://www.facebook.com/bluesjammet/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,159,Blås & knåda,Stockholm,art_gallery,http://www.blasknada.com/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,160,Bokbok - barnbokhandel,Stockholm,bookstore,http://www.bokbok.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,161,Bokförlaget Redaktionen,Stockholm,bookstore,http://www.redaktionen.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,162,Bokförlaget Skosnöret,Stockholm,bookstore,http://www.bokforlagetskosnoret.com/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,163,Bokhandeln INFo,Stockholm,bookstore,http://kafe44.org/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,164,Bokhandeln Studio,Stockholm,bookstore,https://Ingen webbplats,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,165,Boklunden Karlavägen,Stockholm,bookstore,http://www.boklunden.eu,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,166,Bokslukaren,Stockholm,bookstore,http://www.bokslukaren.com,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,167,Bokspindeln,Stockholm,bookstore,http://www.bokspindeln.se,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,168,Bonniers Konsthall,Stockholm,art_museum,http://www.bonnierskonsthall.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,169,Books4you,Stockholm,bookstore,https://books4you.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,170,Boulevardteatern,Stockholm,theatre,https://boulevardteatern.se/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,171,Brainpool,Stockholm,community_services_non_profits,https://www.brainpoolsweden.com/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,172,Brazouka Stockholm,Stockholm,dance_school,http://www.brazouka.com/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,173,Brilliant Minds Stockholm,Stockholm,community_services_non_profits,http://brilliantminds.co/,,,,,praesidia != 1
startup-stockholm-2025-10-13_17-23.xlsx - export.csv,174,Bromma KFUM,Stockholm,community_services_non_profits,https://linktr.ee/brommakfum,,,,,praesidia != 1
