name,category,website,delete,comments,city,lat,lon
NXL Records,music_production,Ingen webbplats,,,Gdańsk,"54,358689","18,683545"
Oddział Etnografii Muzeum Narodowego w Gdańsku,museum,http://www.mng.gda.pl/,,,Gdańsk,"54,4116079","18,5594226"
Oddział Pomorski Stowarzyszenia Muzealników Polskich,history_museum,http://muzealnicy.pomorze.pl/,,regional Branch of the Association of Polish Museologists,Gdańsk,"54,3505294","18,6573945"
Oddział Sztuki Nowoczesnej Muzeum Narodowe w Gdańsku,museum,https://www.mng.gda.pl/,,,Gdańsk,"54,4110011","18,5598993"
Ognisko Muzyczne AKOLADA Strzyża,music_school,http://www.ogniskoakolada.com/,,,Gdańsk,"54,3843601","18,5781977"
Ogólnokształcąca Szkoła Muzyczna I i II stopnia,music_school,http://www.osm.gdansk.pl,,,Gdańsk,"54,35736","18,64956"
Ogrodnictwo Lawenda,urban_farm,http://ogrodnictwolawenda.pl/,,,Gdańsk,"54,3113062","18,6357502"
Ogrody Sopot Andrzej Kilkowski,landscaping,http://www.ogrodysopot.com.pl/,,,Gdańsk,"54,4204233","18,5720993"
Opera,opera_and_ballet,http://www.operabaltycka.pl/,,,Gdańsk,"54,3725038","18,6250358"
Orfeusz Kazimierz Ponikwicki,landscaping,http://orfeusz-pomorskie.pl/,,,Gdańsk,"54,4084322","18,5869054"
Orkiestra Vita Activa,music_school,http://www.orkiestra-vita-activa.pl/,,ochestra ,Gdańsk,"54,3575413","18,6519108"
Ośrodek Kultury Morskiej,museum,https://www.nmm.pl/osrodek-kultury-morskiej,,,Gdańsk,"54,3510627","18,657312"
Osso Studio,music_production,https://ossostudio.pl/,,,Gdańsk,"54,4336896","18,4658613"
Otwarta Pracownia G52,music_production,Ingen webbplats,,,Gdańsk,"54,37621","18,61232"
Pacz Gdańsk,mass_media,Ingen webbplats,,,Gdańsk,"54,35842","18,6466"
PAN Biblioteka Gdańska,library,http://www.bgpan.gda.pl/,,,Gdańsk,"54,35837","18,64954"
PAN DRAGON Sp.z.o.o.,graphic_designer,http://www.pandragon.com.pl/,,,Gdańsk,"54,3742281","18,6239531"
Państwowa Szkoła Muzyczna II stopnia,music_school,http://www.zsm-gdansk.edu.pl/,,,Gdańsk,"54,3785646","18,6027588"
ParePikseli Agencja Interaktywna,graphic_designer,http://www.parepikseli.com/,,,Gdańsk,"54,4080835","18,5938434"
Parkour Design,landscaping,https://parkour.design/,,,Gdańsk,"54,35649","18,65005"
Patio Layup,dance_club,http://www.layupgaleria.pl/,,,Gdańsk,"54,36482","18,6451143"
Peron 5,dance_club,https://stacjafoodhall.pl/peron-5/,,,Gdańsk,"54,382207","18,60621"
Pieprz Club Gdańsk,dance_club,Ingen webbplats,,Pieprz Club,Gdańsk,"54,3581015","18,6474104"
Piwnica Krugera,dance_club,Ingen webbplats,,,Gdańsk,"54,3496446","18,648514"
Piwnica Romanska,museum,http://www.archeologia.pl/oddzialy/piwnica-romanska,,history museum ,Gdańsk,"54,3525111","18,6518224"
Plama,dance_club,http://www.gak.gda.pl/plama,,,Gdańsk,"54,3923005","18,5916469"
Planty,music_venue,http://www.halaolivia.pl/,,mostly sport venue,Gdańsk,"54,40146","18,57248"
Pogodna Jesień. Klub Seniora,dance_club,http://www.macius1.przymorze.gda.pl/,,,Gdańsk,"54,403675","18,597348"
Polish Baltic Frédéric Chopin Philharmonic,music_venue,Ingen webbplats,,State Baltic Philharmony ,Gdańsk,"54,3523118","18,6598791"
Polska Filharmonia Baltycka im. Fryderyka Chopina w Gdansku,theatre,https://www.filharmonia.gda.pl/,,philharmony ,Gdańsk,"54,3523815","18,6598094"
Polski Chór Kameralny Schola Cantorum Gedanensis,theatre,http://www.polskichorkameralny.pl/,,choir,Gdańsk,"54,4090909","18,5596146"
Pomorska Biblioteka Pedagogiczna im. Gdańskiej Macierzy Szkolnej w Gdańsku,library,http://www.pbp.gda.pl/,,,Gdańsk,"54,3769581","18,6225003"
ponad.pl,graphic_designer,https://ponad.pl/,,,Gdańsk,"54,4236383","18,4797227"
Potearchitekci - Kreatywna Pracownia Architektoniczna,newspaper_and_magazines_store,http://www.potearchitekci.pl/,,,Gdańsk,"54,3419413","18,6540878"
Potrzeby to podstawa,print_media,https://potrzebytopodstawa.pl/,,,Gdańsk,"54,411809","18,581476"
prabucki.art,graphic_designer,http://www.prabucki-art.pl/,,,Gdańsk,"54,4130287","18,595099"
PRACOWNIA,graphic_designer,http://www.pracownia.pl/,,,Gdańsk,"54,370689","18,508973"
Pracownia Garden Grzegorz Chmielewski,landscaping,http://pracowniagarden.pl/,,,Gdańsk,"54,3992796","18,5763945"
Pracownia krawiecka i Warsztaty Nauki szycia Pomysl na Szycie,fashion,Ingen webbplats,,taylor ,Gdańsk,"54,383018","18,6215644"
Pracownia Muzyczna Muzykon,music_school,http://www.muzykon.pl/,,,Gdańsk,"54,3807007","18,5900692"
Pracownia Projektowa Kolomiyets&Moins,fashion,Ingen webbplats,2,just a house,Gdańsk,"54,34484","18,59075"
Prezentacje Multimedialne dla Firm i Design Re-Prezentacja,graphic_designer,https://re-prezentacja.pl/,,,Gdańsk,"54,4097778","18,5697229"
Printexpress.pl Nadruki na koszulkach i gadżetach reklamowych,screen_printing_t_shirt_printing,http://www.printexpress.pl/kontakt/,,,Gdańsk,"54,37839","18,57425"
Projekt Ogród,landscaping,Ingen webbplats,,,Gdańsk,"54,3060849","18,5950514"
Protokultura - Klub Sztuki Alternatywnej,music_venue,http://www.protokultura.pl/,,,Gdańsk,"54,3650645","18,6457193"
przeto.pl - sklep płytowy,music_and_dvd_store,Ingen webbplats,,small shopping mall,Gdańsk,"54,3367842","18,612534"
Puticasa,dance_club,Ingen webbplats,,,Gdańsk,"54,3672664","18,6245987"
Radio Eska Trójmiasto - Redakcja Informacyjna Gdańsk,radio_station,Ingen webbplats,,,Gdańsk,"54,41552","18,558639"
