name,category,website,delete,comments,city,lat,lon
devanalana,arts_and_crafts,https://www.devanalana.com/,1,,Sevilla,"37,3905882","−5,9933853"
El buhito artesanal,arts_and_crafts,Ingen webbplats,1,,Sevilla,"37,3993123","−5,9422569"
EntreArte Enmarcaciones,arts_and_crafts,http://www.entrearte.es/,1,,Sevilla,"37,3905101","−5,993424"
Fusión Hecha a Mano,arts_and_crafts,http://fusionhm.es/,1,,Sevilla,"37,3854166","−6,0052199"
Jesus Maria Dominguez Machuca,arts_and_crafts,http://www.orfebreriadominguez.com/,1,,Sevilla,"37,4021061","−5,9961356"
Juncia y Romero,arts_and_crafts,http://www.junciayromero.com/,1,,Sevilla,"37,3892324","−5,9924932"
"Las Moradas, artesanía Andalusí",arts_and_crafts,http://lasmoradas-sevilla.blogspot.com.es/,1,,Sevilla,"37,3850479","−5,9907831"
Margaret de Arcos,arts_and_crafts,Ingen webbplats,1,,Sevilla,"37,3962936","−6,0008106"
Orfebreria Hijo de Juan Fernandez,arts_and_crafts,http://artecofrade.com/orfebreriahijodejuanfernandez,1,,Sevilla,"37,39851","−5,996821"
Porcelana y Plata,arts_and_crafts,Ingen webbplats,1,,Sevilla,"37,3901588","−5,992359"
Sevillarte. Ceramicas Sevilla 1952,arts_and_crafts,http://www.sevillarte.com/,1,,Sevilla,"37,3848895","−5,9901998"
Taller de Restauración JM Cosano,arts_and_crafts,http://www.cosanorestauracion.com/,1,,Sevilla,"37,3833157","−6,0024108"
Tejemadeja_sevilla,arts_and_crafts,http://www.tejemadeja.com/,1,,Sevilla,"37,3937802","−5,9808885"
The Sewing Box Magazine,arts_and_crafts,http://www.thesewingboxmag.com/,1,,Sevilla,"37,37822","−6,00167"
Tricotela,arts_and_crafts,Ingen webbplats,1,,Sevilla,"37,3939001","−5,9916392"
Ural Estudio,arts_and_crafts,http://www.uralestudio.com/,1,,Sevilla,"37,3989662","−5,969767"
Academia de pintura - Loreto Docsión,arts_and_entertainment,Ingen webbplats,1,,Sevilla,"37,40011","−5,94076"
Academia Rdoble Flamenco,arts_and_entertainment,https://twitter.com/rdobleflamenco,1,,Sevilla,"37,3778251","−5,9546332"
Acontracorriente Teatro,arts_and_entertainment,https://acontracorrienteteatro.wordpress.com/,1,,Sevilla,"37,37598","−5,96009"
Andalucia Wrestling,arts_and_entertainment,https://allmylinks.com/andaluciawrestling,1,,Sevilla,"37,3786844","−5,9247165"
"Área Cromática, Createca  Espacio de Educación Artística y Creativa",arts_and_entertainment,http://www.createca.es/,1,,Sevilla,"37,3973164","−5,9840785"
ARTE Y Artesania Novoartte,arts_and_entertainment,http://www.novoartte.com/,1,,Sevilla,"37,39206","−5,98802"
Artesitio,arts_and_entertainment,http://thewall.anaolias.com/,1,,Sevilla,"37,3911524","−5,991792"
Asociación El Dirigible,arts_and_entertainment,http://app.eldirigible.es/,1,,Sevilla,"37,4023121","−5,9755974"
Asociacion Espacio Darsena,arts_and_entertainment,Ingen webbplats,1,,Sevilla,"37,3948825","−6,0018055"
Aula Especial de Música San Francisco de Paula,arts_and_entertainment,http://colegiosfpaula.com/actividades-extraescolares/arte-y-cultura/aula-de-musica/,1,,Sevilla,"37,39336","−5,99043"
Calle 32,arts_and_entertainment,http://www.calle32.es/,1,,Sevilla,"37,393226","−5,956351"
Casa De Artesanos,arts_and_entertainment,http://www.dominguezguitars.com/,1,,Sevilla,"37,3844601","−6,0052337"
Centro Arte Acción Directa,arts_and_entertainment,Ingen webbplats,1,,Sevilla,"37,40155","−5,97786"
Centro De Danza Sara Lopez,arts_and_entertainment,Ingen webbplats,1,,Sevilla,"37,4228783","−5,96736"
